Enhet;År;Sekundærflytting;Botid i Norge;Kommunenummer;Kommune;Antall
Prosent;2019;alle;0-4 år;1633;;100
Prosent;2019;alle;0-4 år;1634;;49.8
Prosent;2019;alle;0-4 år;1635;;84.6
Prosent;2019;alle;0-4 år;1636;;83.9
Prosent;2019;alle;0-4 år;1638;;45.3
Prosent;2019;alle;0-4 år;1640;;51.6
Prosent;2019;alle;0-4 år;1644;;84.6
Prosent;2019;alle;0-4 år;1648;;55.4
Prosent;2019;alle;0-4 år;1653;;48.4
Prosent;2019;alle;0-4 år;1657;;60.4
Prosent;2019;alle;0-4 år;1662;;58.6
Prosent;2019;alle;0-4 år;1663;;50.6
Prosent;2019;alle;0-4 år;1664;;69.8
Prosent;2019;alle;0-4 år;1665;;81.3
Prosent;2019;alle;0-4 år;1702;;49.2
Prosent;2019;alle;0-4 år;1703;;48
Prosent;2019;alle;0-4 år;1711;;54.6
Prosent;2019;alle;0-4 år;1714;;39.6
Prosent;2019;alle;0-4 år;1717;;72.6
Prosent;2019;alle;0-4 år;1719;;44.9
Prosent;2019;alle;0-4 år;1721;;48
Prosent;2019;alle;0-4 år;1724;;80.9
Prosent;2019;alle;0-4 år;1725;;87
Prosent;2019;alle;0-4 år;1736;;83.1
Prosent;2019;alle;0-4 år;1738;;92.1
Prosent;2019;alle;0-4 år;1739;;100
Prosent;2019;alle;0-4 år;1740;;100
Prosent;2019;alle;0-4 år;1742;;61.1
Prosent;2019;alle;0-4 år;1743;;90.9
Prosent;2019;alle;0-4 år;1744;;67.1
Prosent;2019;alle;0-4 år;1749;;100
Prosent;2019;alle;0-4 år;1750;;61.2
Prosent;2019;alle;0-4 år;1751;;74.7
Prosent;2019;alle;0-4 år;1755;;100
Prosent;2019;alle;0-4 år;1756;;68.2
Prosent;2019;alle;0-4 år;1804;Bodø;40.8
Prosent;2019;alle;0-4 år;1805;Narvik (t.o.m. 2019);35.8
Prosent;2019;alle;0-4 år;1811;Bindal;100
Prosent;2019;alle;0-4 år;1812;Sømna;56.9
Prosent;2019;alle;0-4 år;1813;Brønnøy;55
Prosent;2019;alle;0-4 år;1815;Vega;100
Prosent;2019;alle;0-4 år;1816;Vevelstad;100
Prosent;2019;alle;0-4 år;1818;Herøy (Nordland);77.9
Prosent;2019;alle;0-4 år;1820;Alstahaug;49.5
Prosent;2019;alle;0-4 år;1822;Leirfjord;70.7
Prosent;2019;alle;0-4 år;1824;Vefsn;52.9
Prosent;2019;alle;0-4 år;1825;Grane;100
Prosent;2019;alle;0-4 år;1826;Hattfjelldal;61.4
Prosent;2019;alle;0-4 år;1827;Dønna;85.7
Prosent;2019;alle;0-4 år;1828;Nesna;69.9
Prosent;2019;alle;0-4 år;1832;Hemnes;51.3
Prosent;2019;alle;0-4 år;1833;Rana;43.5
Prosent;2019;alle;0-4 år;1837;Meløy;72.9
Prosent;2019;alle;0-4 år;1838;Gildeskål;43.2
Prosent;2019;alle;0-4 år;1839;Beiarn;85.3
Prosent;2019;alle;0-4 år;1840;Saltdal;57.1
Prosent;2019;alle;0-4 år;1841;Fauske;52.8
Prosent;2019;alle;0-4 år;1845;Sørfold;100
Prosent;2019;alle;0-4 år;1848;Steigen;72.6
Prosent;2019;alle;0-4 år;1849;Hamarøy (t.o.m. 2019);62.8
Prosent;2019;alle;0-4 år;1850;Tysfjord (t.o.m. 2019);33.3
Prosent;2019;alle;0-4 år;1851;Lødingen;55.5
Prosent;2019;alle;0-4 år;1853;Evenes;73.4
Prosent;2019;alle;0-4 år;1854;Ballangen (t.o.m. 2019);81
Prosent;2019;alle;0-4 år;1859;Flakstad;85
Prosent;2019;alle;0-4 år;1860;Vestvågøy;54
Prosent;2019;alle;0-4 år;1865;Vågan;55.5
Prosent;2019;alle;0-4 år;1866;Hadsel;39.8
Prosent;2019;alle;0-4 år;1867;Bø (Nordland);70.2
Prosent;2019;alle;0-4 år;1868;Øksnes;72.7
Prosent;2019;alle;0-4 år;1870;Sortland;52.3
Prosent;2019;alle;0-4 år;1871;Andøy;65.1
Prosent;2019;alle;0-4 år;1874;Moskenes;100
Prosent;2019;alle;0-4 år;1902;;40.1
Prosent;2019;alle;0-4 år;1903;;39.2
Prosent;2019;alle;0-4 år;1911;;42.4
Prosent;2019;alle;0-4 år;1913;Skånland (t.o.m. 2019);72
Prosent;2019;alle;0-4 år;1917;;56.1
Prosent;2019;alle;0-4 år;1919;;64.1
Prosent;2019;alle;0-4 år;1920;;100
Prosent;2019;alle;0-4 år;1922;;60.2
Prosent;2019;alle;0-4 år;1923;;69.6
Prosent;2019;alle;0-4 år;1924;;52.1
Prosent;2019;alle;0-4 år;1925;;69.1
Prosent;2019;alle;0-4 år;1926;;90
Prosent;2019;alle;0-4 år;1927;Tranøy (t.o.m. 2019);74.6
Prosent;2019;alle;0-4 år;1928;Torsken (t.o.m. 2019);82.8
Prosent;2019;alle;0-4 år;1929;Berg (t.o.m. 2019);65.1
Prosent;2019;alle;0-4 år;1931;Lenvik (t.o.m. 2019);61.7
Prosent;2019;alle;0-4 år;1933;;87
Prosent;2019;alle;0-4 år;1936;;62.1
Prosent;2019;alle;0-4 år;1938;;64.7
Prosent;2019;alle;0-4 år;1939;;85.7
Prosent;2019;alle;0-4 år;1940;;100
Prosent;2019;alle;0-4 år;1941;;60.9
Prosent;2019;alle;0-4 år;1942;;62.6
Prosent;2019;alle;0-4 år;1943;;100
Prosent;2019;alle;0-4 år;2002;;54.2
Prosent;2019;alle;0-4 år;2003;;56.7
Prosent;2019;alle;0-4 år;2004;Hammerfest (t.o.m. 2019);39.6
Prosent;2019;alle;0-4 år;2012;;49
Prosent;2019;alle;0-4 år;2014;;100
Prosent;2019;alle;0-4 år;2015;;72.7
Prosent;2019;alle;0-4 år;2017;Kvalsund (t.o.m. 2019);78.6
Prosent;2019;alle;0-4 år;2019;;45.5
Prosent;2019;alle;0-4 år;2020;;48.5
Prosent;2019;alle;0-4 år;2022;;92.1
Prosent;2019;alle;0-4 år;2023;;80
Prosent;2019;alle;0-4 år;2024;;100
Prosent;2019;alle;0-4 år;2025;;75
Prosent;2019;alle;0-4 år;2027;;85.4
Prosent;2019;alle;0-4 år;2028;;60.2
Prosent;2019;alle;0-4 år;2030;;62.1
Prosent;2019;alle;0-4 år;5054;Indre Fosen;73.9
Personer;2019;Bosatt her;0-4 år;0101;;166
Personer;2019;Bosatt her;0-4 år;0104;Moss (t.o.m. 2019);246
Personer;2019;Bosatt her;0-4 år;0105;;308
Personer;2019;Bosatt her;0-4 år;0106;;517
Personer;2019;Bosatt her;0-4 år;0111;;33
Personer;2019;Bosatt her;0-4 år;0118;;13
Personer;2019;Bosatt her;0-4 år;0119;;22
Personer;2019;Bosatt her;0-4 år;0121;Rømskog (t.o.m. 2019);8
Personer;2019;Bosatt her;0-4 år;0122;Trøgstad (t.o.m. 2019);7
Personer;2019;Bosatt her;0-4 år;0123;Spydeberg (t.o.m. 2019);56
Personer;2019;Bosatt her;0-4 år;0124;Askim (t.o.m. 2019);91
Personer;2019;Bosatt her;0-4 år;0125;Eidsberg (t.o.m. 2019);40
Personer;2019;Bosatt her;0-4 år;0127;;27
Personer;2019;Bosatt her;0-4 år;0128;;52
Personer;2019;Bosatt her;0-4 år;0135;;53
Personer;2019;Bosatt her;0-4 år;0136;Rygge (t.o.m. 2019);71
Personer;2019;Bosatt her;0-4 år;0137;;31
Personer;2019;Bosatt her;0-4 år;0138;Hobøl (t.o.m. 2019);9
Personer;2019;Bosatt her;0-4 år;0211;;67
Personer;2019;Bosatt her;0-4 år;0213;Ski (t.o.m. 2019);249
Personer;2019;Bosatt her;0-4 år;0214;;80
Personer;2019;Bosatt her;0-4 år;0215;;74
Personer;2019;Bosatt her;0-4 år;0216;;99
Personer;2019;Bosatt her;0-4 år;0217;Oppegård (t.o.m. 2019);149
Personer;2019;Bosatt her;0-4 år;0219;;667
Personer;2019;Bosatt her;0-4 år;0220;Asker (t.o.m. 2019);339
Personer;2019;Bosatt her;0-4 år;0221;Aurskog-Høland (t.o.m. 2019);97
Personer;2019;Bosatt her;0-4 år;0226;Sørum (t.o.m. 2019);66
Personer;2019;Bosatt her;0-4 år;0227;Fet (t.o.m. 2019);41
Personer;2019;Bosatt her;0-4 år;0228;;127
Personer;2019;Bosatt her;0-4 år;0229;;24
Personer;2019;Bosatt her;0-4 år;0230;;210
Personer;2019;Bosatt her;0-4 år;0231;Skedsmo (t.o.m. 2019);375
Personer;2019;Bosatt her;0-4 år;0233;;146
Personer;2019;Bosatt her;0-4 år;0234;;28
Personer;2019;Bosatt her;0-4 år;0235;;161
Personer;2019;Bosatt her;0-4 år;0236;;118
Personer;2019;Bosatt her;0-4 år;0237;;94
Personer;2019;Bosatt her;0-4 år;0238;;55
Personer;2019;Bosatt her;0-4 år;0239;;13
Personer;2019;Bosatt her;0-4 år;0301;Oslo;3428
Personer;2019;Bosatt her;0-4 år;0402;;135
Personer;2019;Bosatt her;0-4 år;0403;;246
Personer;2019;Bosatt her;0-4 år;0412;;206
Personer;2019;Bosatt her;0-4 år;0415;;38
Personer;2019;Bosatt her;0-4 år;0417;;204
Personer;2019;Bosatt her;0-4 år;0418;;21
Personer;2019;Bosatt her;0-4 år;0419;;61
Personer;2019;Bosatt her;0-4 år;0420;;46
Personer;2019;Bosatt her;0-4 år;0423;;38
Personer;2019;Bosatt her;0-4 år;0425;;34
Personer;2019;Bosatt her;0-4 år;0426;;5
Personer;2019;Bosatt her;0-4 år;0427;;209
Personer;2019;Bosatt her;0-4 år;0428;;47
Personer;2019;Bosatt her;0-4 år;0429;;27
Personer;2019;Bosatt her;0-4 år;0430;;39
Personer;2019;Bosatt her;0-4 år;0432;;19
Personer;2019;Bosatt her;0-4 år;0434;;29
Personer;2019;Bosatt her;0-4 år;0436;;25
Personer;2019;Bosatt her;0-4 år;0437;;95
Personer;2019;Bosatt her;0-4 år;0438;;40
Personer;2019;Bosatt her;0-4 år;0439;;6
Personer;2019;Bosatt her;0-4 år;0441;;38
Personer;2019;Bosatt her;0-4 år;0501;;274
Personer;2019;Bosatt her;0-4 år;0502;;303
Personer;2019;Bosatt her;0-4 år;0511;;48
Personer;2019;Bosatt her;0-4 år;0512;;10
Personer;2019;Bosatt her;0-4 år;0513;;21
Personer;2019;Bosatt her;0-4 år;0514;;35
Personer;2019;Bosatt her;0-4 år;0515;;37
Personer;2019;Bosatt her;0-4 år;0516;;89
Personer;2019;Bosatt her;0-4 år;0517;;83
Personer;2019;Bosatt her;0-4 år;0519;;29
Personer;2019;Bosatt her;0-4 år;0520;;39
Personer;2019;Bosatt her;0-4 år;0521;;73
Personer;2019;Bosatt her;0-4 år;0522;;16
Personer;2019;Bosatt her;0-4 år;0528;;107
Personer;2019;Bosatt her;0-4 år;0529;;109
Personer;2019;Bosatt her;0-4 år;0532;;64
Personer;2019;Bosatt her;0-4 år;0533;;116
Personer;2019;Bosatt her;0-4 år;0534;;131
Personer;2019;Bosatt her;0-4 år;0536;;28
Personer;2019;Bosatt her;0-4 år;0538;;76
Personer;2019;Bosatt her;0-4 år;0540;;31
Personer;2019;Bosatt her;0-4 år;0541;;27
Personer;2019;Bosatt her;0-4 år;0542;;60
Personer;2019;Bosatt her;0-4 år;0543;;25
Personer;2019;Bosatt her;0-4 år;0544;;31
Personer;2019;Bosatt her;0-4 år;0545;;29
Personer;2019;Bosatt her;0-4 år;0602;Drammen (t.o.m. 2019);721
Personer;2019;Bosatt her;0-4 år;0604;;173
Personer;2019;Bosatt her;0-4 år;0605;;257
Personer;2019;Bosatt her;0-4 år;0612;;34
Personer;2019;Bosatt her;0-4 år;0615;;40
Personer;2019;Bosatt her;0-4 år;0616;;26
Personer;2019;Bosatt her;0-4 år;0617;;62
Personer;2019;Bosatt her;0-4 år;0618;;38
Personer;2019;Bosatt her;0-4 år;0619;;49
Personer;2019;Bosatt her;0-4 år;0620;;20
Personer;2019;Bosatt her;0-4 år;0621;;54
Personer;2019;Bosatt her;0-4 år;0622;;25
Personer;2019;Bosatt her;0-4 år;0623;;134
Personer;2019;Bosatt her;0-4 år;0624;;113
Personer;2019;Bosatt her;0-4 år;0625;Nedre Eiker (t.o.m. 2019);159
Personer;2019;Bosatt her;0-4 år;0626;;192
Personer;2019;Bosatt her;0-4 år;0627;Røyken (t.o.m. 2019);122
Personer;2019;Bosatt her;0-4 år;0628;Hurum (t.o.m. 2019);70
Personer;2019;Bosatt her;0-4 år;0631;;57
Personer;2019;Bosatt her;0-4 år;0632;;23
Personer;2019;Bosatt her;0-4 år;0633;;29
Personer;2019;Bosatt her;0-4 år;0701;;233
Personer;2019;Bosatt her;0-4 år;0704;Tønsberg (t.o.m. 2019);329
Personer;2019;Bosatt her;0-4 år;0710;;400
Personer;2019;Bosatt her;0-4 år;0711;Svelvik (t.o.m. 2019);65
Personer;2019;Bosatt her;0-4 år;0712;;400
Personer;2019;Bosatt her;0-4 år;0713;Sande (Vestfold) (t.o.m. 2019);69
Personer;2019;Bosatt her;0-4 år;0715;Holmestrand (f.o.m. 2018, t.o.m. 2019);70
Personer;2019;Bosatt her;0-4 år;0716;Re (t.o.m. 2019);72
Personer;2019;Bosatt her;0-4 år;0729;;232
Personer;2019;Bosatt her;0-4 år;0805;;276
Personer;2019;Bosatt her;0-4 år;0806;;436
Personer;2019;Bosatt her;0-4 år;0807;;175
Personer;2019;Bosatt her;0-4 år;0811;;44
Personer;2019;Bosatt her;0-4 år;0814;;174
Personer;2019;Bosatt her;0-4 år;0815;;131
Personer;2019;Bosatt her;0-4 år;0817;;72
Personer;2019;Bosatt her;0-4 år;0819;;102
Personer;2019;Bosatt her;0-4 år;0821;Bø (Telemark)  (t.o.m. 2019);61
Personer;2019;Bosatt her;0-4 år;0822;Sauherad (t.o.m. 2019);99
Personer;2019;Bosatt her;0-4 år;0826;;108
Personer;2019;Bosatt her;0-4 år;0827;;47
Personer;2019;Bosatt her;0-4 år;0828;;65
Personer;2019;Bosatt her;0-4 år;0829;;8
Personer;2019;Bosatt her;0-4 år;0830;;43
Personer;2019;Bosatt her;0-4 år;0831;;47
Personer;2019;Bosatt her;0-4 år;0833;;35
Personer;2019;Bosatt her;0-4 år;0834;;38
Personer;2019;Bosatt her;0-4 år;0901;;143
Personer;2019;Bosatt her;0-4 år;0904;;286
Personer;2019;Bosatt her;0-4 år;0906;;467
Personer;2019;Bosatt her;0-4 år;0911;;60
Personer;2019;Bosatt her;0-4 år;0912;;40
Personer;2019;Bosatt her;0-4 år;0914;;61
Personer;2019;Bosatt her;0-4 år;0919;;46
Personer;2019;Bosatt her;0-4 år;0926;;137
Personer;2019;Bosatt her;0-4 år;0928;;66
Personer;2019;Bosatt her;0-4 år;0929;;28
Personer;2019;Bosatt her;0-4 år;0935;;37
Personer;2019;Bosatt her;0-4 år;0937;;61
Personer;2019;Bosatt her;0-4 år;0938;;29
Personer;2019;Bosatt her;0-4 år;0940;;27
Personer;2019;Bosatt her;0-4 år;0941;;23
Personer;2019;Bosatt her;0-4 år;1001;Kristiansand (t.o.m. 2019);1108
Personer;2019;Bosatt her;0-4 år;1002;Mandal (t.o.m. 2019);237
Personer;2019;Bosatt her;0-4 år;1003;;175
Personer;2019;Bosatt her;0-4 år;1004;;172
Personer;2019;Bosatt her;0-4 år;1014;;182
Personer;2019;Bosatt her;0-4 år;1017;Songdalen (t.o.m. 2019);98
Personer;2019;Bosatt her;0-4 år;1018;Søgne (t.o.m. 2019);70
Personer;2019;Bosatt her;0-4 år;1021;Marnardal (t.o.m. 2019);18
Personer;2019;Bosatt her;0-4 år;1026;;12
Personer;2019;Bosatt her;0-4 år;1027;Audnedal (t.o.m. 2019);20
Personer;2019;Bosatt her;0-4 år;1029;Lindesnes (t.o.m. 2019);59
Personer;2019;Bosatt her;0-4 år;1032;Lyngdal (t.o.m. 2019);160
Personer;2019;Bosatt her;0-4 år;1034;;39
Personer;2019;Bosatt her;0-4 år;1037;;123
Personer;2019;Bosatt her;0-4 år;1046;;18
Personer;2019;Bosatt her;0-4 år;1101;Eigersund;162
Personer;2019;Bosatt her;0-4 år;1102;Sandnes (t.o.m. 2019);511
Personer;2019;Bosatt her;0-4 år;1103;Stavanger;922
Personer;2019;Bosatt her;0-4 år;1106;Haugesund;333
Personer;2019;Bosatt her;0-4 år;1111;Sokndal;31
Personer;2019;Bosatt her;0-4 år;1112;Lund;33
Personer;2019;Bosatt her;0-4 år;1114;Bjerkreim;16
Personer;2019;Bosatt her;0-4 år;1119;Hå;146
Personer;2019;Bosatt her;0-4 år;1120;Klepp;119
Personer;2019;Bosatt her;0-4 år;1121;Time;117
Personer;2019;Bosatt her;0-4 år;1122;Gjesdal;130
Personer;2019;Bosatt her;0-4 år;1124;Sola;125
Personer;2019;Bosatt her;0-4 år;1127;Randaberg;149
Personer;2019;Bosatt her;0-4 år;1129;Forsand (t.o.m. 2019);26
Personer;2019;Bosatt her;0-4 år;1130;Strand;169
Personer;2019;Bosatt her;0-4 år;1133;Hjelmeland;41
Personer;2019;Bosatt her;0-4 år;1134;Suldal;59
Personer;2019;Bosatt her;0-4 år;1135;Sauda;79
Personer;2019;Bosatt her;0-4 år;1141;Finnøy (t.o.m. 2019);14
Personer;2019;Bosatt her;0-4 år;1142;Rennesøy (t.o.m. 2019);44
Personer;2019;Bosatt her;0-4 år;1146;Tysvær;95
Personer;2019;Bosatt her;0-4 år;1149;Karmøy;230
Personer;2019;Bosatt her;0-4 år;1160;Vindafjord;52
Personer;2019;Bosatt her;0-4 år;1201;;1599
Personer;2019;Bosatt her;0-4 år;1211;;48
Personer;2019;Bosatt her;0-4 år;1216;;68
Personer;2019;Bosatt her;0-4 år;1219;;146
Personer;2019;Bosatt her;0-4 år;1221;;133
Personer;2019;Bosatt her;0-4 år;1222;;18
Personer;2019;Bosatt her;0-4 år;1223;;20
Personer;2019;Bosatt her;0-4 år;1224;;67
Personer;2019;Bosatt her;0-4 år;1227;Jondal (t.o.m. 2019);8
Personer;2019;Bosatt her;0-4 år;1228;Odda (t.o.m. 2019);86
Personer;2019;Bosatt her;0-4 år;1231;Ullensvang (t.o.m. 2019);85
Personer;2019;Bosatt her;0-4 år;1233;;23
Personer;2019;Bosatt her;0-4 år;1235;Voss (t.o.m. 2019);200
Personer;2019;Bosatt her;0-4 år;1238;;77
Personer;2019;Bosatt her;0-4 år;1241;Fusa (t.o.m. 2019);39
Personer;2019;Bosatt her;0-4 år;1242;;7
Personer;2019;Bosatt her;0-4 år;1243;Os (Hordaland) (t.o.m. 2019);90
Personer;2019;Bosatt her;0-4 år;1244;;14
Personer;2019;Bosatt her;0-4 år;1245;Sund (t.o.m. 2019);35
Personer;2019;Bosatt her;0-4 år;1246;Fjell (t.o.m. 2019);196
Personer;2019;Bosatt her;0-4 år;1247;;160
Personer;2019;Bosatt her;0-4 år;1251;;54
Personer;2019;Bosatt her;0-4 år;1253;;37
Personer;2019;Bosatt her;0-4 år;1256;Meland (t.o.m. 2019);85
Personer;2019;Bosatt her;0-4 år;1259;Øygarden (t.o.m. 2019);44
Personer;2019;Bosatt her;0-4 år;1260;Radøy (t.o.m. 2019);56
Personer;2019;Bosatt her;0-4 år;1263;Lindås (t.o.m. 2019);65
Personer;2019;Bosatt her;0-4 år;1264;;33
Personer;2019;Bosatt her;0-4 år;1265;;19
Personer;2019;Bosatt her;0-4 år;1266;;35
Personer;2019;Bosatt her;0-4 år;1401;Flora (t.o.m. 2019);216
Personer;2019;Bosatt her;0-4 år;1411;;27
Personer;2019;Bosatt her;0-4 år;1412;;18
Personer;2019;Bosatt her;0-4 år;1413;;31
Personer;2019;Bosatt her;0-4 år;1416;;66
Personer;2019;Bosatt her;0-4 år;1417;;59
Personer;2019;Bosatt her;0-4 år;1418;Balestrand (t.o.m. 2019);50
Personer;2019;Bosatt her;0-4 år;1419;Leikanger (t.o.m. 2019);40
Personer;2019;Bosatt her;0-4 år;1420;Sogndal (t.o.m. 2019);135
Personer;2019;Bosatt her;0-4 år;1421;;16
Personer;2019;Bosatt her;0-4 år;1422;;37
Personer;2019;Bosatt her;0-4 år;1424;;39
Personer;2019;Bosatt her;0-4 år;1426;;82
Personer;2019;Bosatt her;0-4 år;1428;;48
Personer;2019;Bosatt her;0-4 år;1429;;23
Personer;2019;Bosatt her;0-4 år;1430;Gaular (t.o.m. 2019);28
Personer;2019;Bosatt her;0-4 år;1431;Jølster (t.o.m. 2019);59
Personer;2019;Bosatt her;0-4 år;1432;Førde (t.o.m. 2019);163
Personer;2019;Bosatt her;0-4 år;1433;Naustdal (t.o.m. 2019);29
Personer;2019;Bosatt her;0-4 år;1438;;25
Personer;2019;Bosatt her;0-4 år;1439;Vågsøy (t.o.m. 2019);68
Personer;2019;Bosatt her;0-4 år;1441;Selje (t.o.m. 2019);30
Personer;2019;Bosatt her;0-4 år;1443;Eid (t.o.m. 2019);109
Personer;2019;Bosatt her;0-4 år;1444;Hornindal (t.o.m. 2019);5
Personer;2019;Bosatt her;0-4 år;1445;;109
Personer;2019;Bosatt her;0-4 år;1449;;123
Personer;2019;Bosatt her;0-4 år;1502;Molde (t.o.m. 2019);373
Personer;2019;Bosatt her;0-4 år;1504;Ålesund (t.o.m. 2019);412
Personer;2019;Bosatt her;0-4 år;1505;Kristiansund;254
Personer;2019;Bosatt her;0-4 år;1511;Vanylven;19
Personer;2019;Bosatt her;0-4 år;1514;Sande (Møre og Romsdal);15
Personer;2019;Bosatt her;0-4 år;1515;Herøy (Møre og Romsdal);49
Personer;2019;Bosatt her;0-4 år;1516;Ulstein;130
Personer;2019;Bosatt her;0-4 år;1517;Hareid;62
Personer;2019;Bosatt her;0-4 år;1519;Volda (t.o.m. 2019);162
Personer;2019;Bosatt her;0-4 år;1520;Ørsta;85
Personer;2019;Bosatt her;0-4 år;1523;Ørskog (t.o.m. 2019);16
Personer;2019;Bosatt her;0-4 år;1525;Stranda;10
Personer;2019;Bosatt her;0-4 år;1526;Stordal (t.o.m. 2019);3
Personer;2019;Bosatt her;0-4 år;1528;Sykkylven;56
Personer;2019;Bosatt her;0-4 år;1529;Skodje (t.o.m. 2019);38
Personer;2019;Bosatt her;0-4 år;1531;Sula;42
Personer;2019;Bosatt her;0-4 år;1532;Giske;54
Personer;2019;Bosatt her;0-4 år;1534;Haram (t.o.m. 2019);79
Personer;2019;Bosatt her;0-4 år;1535;Vestnes;65
Personer;2019;Bosatt her;0-4 år;1539;Rauma;16
Personer;2019;Bosatt her;0-4 år;1543;Nesset (t.o.m. 2019);34
Personer;2019;Bosatt her;0-4 år;1545;Midsund (t.o.m. 2019);6
Personer;2019;Bosatt her;0-4 år;1546;Sandøy (t.o.m. 2019);12
Personer;2019;Bosatt her;0-4 år;1547;Aukra;72
Personer;2019;Bosatt her;0-4 år;1548;Fræna (t.o.m. 2019);49
Personer;2019;Bosatt her;0-4 år;1551;Eide (t.o.m. 2019);16
Personer;2019;Bosatt her;0-4 år;1554;Averøy;32
Personer;2019;Bosatt her;0-4 år;1557;Gjemnes;6
Personer;2019;Bosatt her;0-4 år;1560;Tingvoll;43
Personer;2019;Bosatt her;0-4 år;1563;Sunndal;191
Personer;2019;Bosatt her;0-4 år;1566;Surnadal;57
Personer;2019;Bosatt her;0-4 år;1567;;16
Personer;2019;Bosatt her;0-4 år;1571;Halsa (t.o.m. 2019);39
Personer;2019;Bosatt her;0-4 år;1573;Smøla;33
Personer;2019;Bosatt her;0-4 år;1576;Aure;54
Personer;2019;Bosatt her;0-4 år;1601;Trondheim (t.o.m. 2019);1772
Personer;2019;Bosatt her;0-4 år;1612;;41
Personer;2019;Bosatt her;0-4 år;1613;;6
Personer;2019;Bosatt her;0-4 år;1617;;37
Personer;2019;Bosatt her;0-4 år;1620;;12
Personer;2019;Bosatt her;0-4 år;1621;;54
Personer;2019;Bosatt her;0-4 år;1622;;0
Personer;2019;Bosatt her;0-4 år;1627;;25
Personer;2019;Bosatt her;0-4 år;1630;;49
Personer;2019;Bosatt her;0-4 år;1633;;9
Personer;2019;Bosatt her;0-4 år;1634;;66
Personer;2019;Bosatt her;0-4 år;1635;;58
Personer;2019;Bosatt her;0-4 år;1636;;31
Personer;2019;Bosatt her;0-4 år;1638;;151
Personer;2019;Bosatt her;0-4 år;1640;;65
Personer;2019;Bosatt her;0-4 år;1644;;19
Personer;2019;Bosatt her;0-4 år;1648;;42
Personer;2019;Bosatt her;0-4 år;1653;;137
Personer;2019;Bosatt her;0-4 år;1657;;58
Personer;2019;Bosatt her;0-4 år;1662;;48
Personer;2019;Bosatt her;0-4 år;1663;;129
Personer;2019;Bosatt her;0-4 år;1664;;38
Personer;2019;Bosatt her;0-4 år;1665;;8
Personer;2019;Bosatt her;0-4 år;1702;;262
Personer;2019;Bosatt her;0-4 år;1703;;180
Personer;2019;Bosatt her;0-4 år;1711;;55
Personer;2019;Bosatt her;0-4 år;1714;;257
Personer;2019;Bosatt her;0-4 år;1717;;25
Personer;2019;Bosatt her;0-4 år;1719;;221
Personer;2019;Bosatt her;0-4 år;1721;;161
Personer;2019;Bosatt her;0-4 år;1724;;46
Personer;2019;Bosatt her;0-4 år;1725;;10
Personer;2019;Bosatt her;0-4 år;1736;;35
Personer;2019;Bosatt her;0-4 år;1738;;19
Personer;2019;Bosatt her;0-4 år;1739;;7
Personer;2019;Bosatt her;0-4 år;1740;;35
Personer;2019;Bosatt her;0-4 år;1742;;54
Personer;2019;Bosatt her;0-4 år;1743;;21
Personer;2019;Bosatt her;0-4 år;1744;;52
Personer;2019;Bosatt her;0-4 år;1749;;9
Personer;2019;Bosatt her;0-4 år;1750;;58
Personer;2019;Bosatt her;0-4 år;1751;;94
Personer;2019;Bosatt her;0-4 år;1755;;3
Personer;2019;Bosatt her;0-4 år;1756;;68
Personer;2019;Bosatt her;0-4 år;1804;Bodø;527
Personer;2019;Bosatt her;0-4 år;1805;Narvik (t.o.m. 2019);117
Personer;2019;Bosatt her;0-4 år;1811;Bindal;8
Personer;2019;Bosatt her;0-4 år;1812;Sømna;29
Personer;2019;Bosatt her;0-4 år;1813;Brønnøy;98
Personer;2019;Bosatt her;0-4 år;1815;Vega;19
Personer;2019;Bosatt her;0-4 år;1816;Vevelstad;11
Personer;2019;Bosatt her;0-4 år;1818;Herøy (Nordland);64
Personer;2019;Bosatt her;0-4 år;1820;Alstahaug;114
Personer;2019;Bosatt her;0-4 år;1822;Leirfjord;102
Personer;2019;Bosatt her;0-4 år;1824;Vefsn;133
Personer;2019;Bosatt her;0-4 år;1825;Grane;31
Personer;2019;Bosatt her;0-4 år;1826;Hattfjelldal;20
Personer;2019;Bosatt her;0-4 år;1827;Dønna;31
Personer;2019;Bosatt her;0-4 år;1828;Nesna;63
Personer;2019;Bosatt her;0-4 år;1832;Hemnes;24
Personer;2019;Bosatt her;0-4 år;1833;Rana;197
Personer;2019;Bosatt her;0-4 år;1837;Meløy;78
Personer;2019;Bosatt her;0-4 år;1838;Gildeskål;34
Personer;2019;Bosatt her;0-4 år;1839;Beiarn;26
Personer;2019;Bosatt her;0-4 år;1840;Saltdal;87
Personer;2019;Bosatt her;0-4 år;1841;Fauske;123
Personer;2019;Bosatt her;0-4 år;1845;Sørfold;10
Personer;2019;Bosatt her;0-4 år;1848;Steigen;41
Personer;2019;Bosatt her;0-4 år;1849;Hamarøy (t.o.m. 2019);39
Personer;2019;Bosatt her;0-4 år;1850;Tysfjord (t.o.m. 2019);4
Personer;2019;Bosatt her;0-4 år;1851;Lødingen;59
Personer;2019;Bosatt her;0-4 år;1853;Evenes;46
Personer;2019;Bosatt her;0-4 år;1854;Ballangen (t.o.m. 2019);49
Personer;2019;Bosatt her;0-4 år;1859;Flakstad;12
Personer;2019;Bosatt her;0-4 år;1860;Vestvågøy;179
Personer;2019;Bosatt her;0-4 år;1865;Vågan;214
